domain,flow,confirmed,evidence,login_url,final_url
patronus.ai,none,,,https://patronus.ai/login,https://patronus.ai/login
ploy.ai,google_unknown,,gsi_only,https://ploy.ai/login,https://ploy.ai/auth/login
pascal.trade,none,,,https://pascal.trade/login,https://www.pascal.trade/login
parallel.ai,none,,,https://parallel.ai/login,https://parallel.ai/login
octen.ai,none,,,https://octen.ai/login,https://octen.ai/login
picapuff.com,none,,,https://picapuff.com/login,https://picapuff.com/wp-login.php
promake.ai,none,,,https://promake.ai/login,https://promake.ai/login
paper.design,none,,,https://paper.design/login,https://paper.design/login
pointfive.co,none,,,https://pointfive.co/login,https://www.pointfive.co/login
ownhome.com,none,,,https://ownhome.com/login,https://ownhome.com/login
pika.art,none,,,https://pika.art/login,https://pika.art/login
ordio.com,none,,,https://ordio.com/login,https://accounts.ordio.com/login
polsia.com,none,,,https://polsia.com/login,https://polsia.com/login
parahelp.com,none,,,https://parahelp.com/login,https://parahelp.com/login
quiver.ai,none,,,https://quiver.ai/login,https://quiver.ai/login
motif.io,none,,,https://motif.io/login,https://app.motif.io
primeintellect.ai,none,,,https://primeintellect.ai/login,https://www.primeintellect.ai/login
schole.ai,none,,,https://schole.ai/login,https://schole.ai/login
phonely.ai,google_unknown,,gsi_only,https://phonely.ai/login,https://www.phonely.ai/login
novellia.com,none,,,https://novellia.com/login,https://novellia.com/login
sageox.ai,none,,,https://sageox.ai/login,https://sageox.ai/login
pointone.com,google_unknown,,gsi_only,https://pointone.com/login,https://pointone.com/login
refibuy.ai,none,,,https://refibuy.ai/login,https://refibuy.ai/login
reactor.inc,none,,,https://reactor.inc/login,https://www.reactor.inc/login
rebelaudio.ai,none,,,https://rebelaudio.ai/login,https://www.rebelaudio.ai/login
redpine.ai,none,,,https://redpine.ai/login,https://www.redpine.ai/login
scrunchai.com,none,,,https://scrunchai.com/login,https://scrunch.com/login
sailresearch.com,none,,,https://sailresearch.com/login,https://www.sailresearch.com/login
promptfoo.dev,none,,,https://promptfoo.dev/login,https://www.promptfoo.dev/login
sheet0.com,jwt,yes,gis_credential:google.accounts.id.initi,https://sheet0.com/login,https://www.sheet0.com/login
pursuit.us,none,,,https://pursuit.us/login,https://www.pursuit.us/login
sapiom.ai,none,,,https://sapiom.ai/login,https://www.sapiom.ai/login/
smarteknologi.com,google_unknown,,gsi_only,https://smarteknologi.com/login,https://smarteknologi.com/login
shopgarage.com,none,,,https://shopgarage.com/login,https://www.shopgarage.com/login
superstate.com,none,,,https://superstate.com/login,https://superstate.com/login
silicondata.com,none,,,https://silicondata.com/login,https://www.silicondata.com/login
studyfetch.com,none,,,https://studyfetch.com/login,https://studyfetch.com/login
sent.dm,none,,,https://sent.dm/login,https://www.sent.dm/en/login
sim.ai,none,,,https://sim.ai/login,https://www.sim.ai:443/login
plato.so,none,,,https://plato.so/login,https://plato.so/login
seapoint.co,none,,,https://seapoint.co/login,https://www.seapoint.co/login
sfcompute.com,none,,,https://sfcompute.com/login,https://authkit.sfcompute.com/?client_id=client_01JWKNPC0MCT2Q7YS4HQPS50Q2&redirect_uri=https%3A%2F%2Fsfcompute.com%2Fauth%2Fcallback&state=Fe26.2*1*c93dbf9b85a0600e2107f7e89e6dd754f4dbc456c47a1bef18e38e6913a4b560*xOAeSmyfB2ua_UuPpICJMQ*758Xiume4mipEMXqAr2VoHFFzID58wmBIjsqM7SaOfcFPdvnvFYByGbj5H2iHDxP0ztFB0QW31nzzbBcE6slxKr8nzxt6InQc73QFTGyWl5c8UEiYHYXd_KfZo5eHRiRhYkyCAqW9K5Lg_lbZi60EABohxbaxUkzc-zpoab6I7H8Jza5OSDsMCc3yse8GN27*1787536435975*c4e04ad029f78678d5582e43ab6350d358ed8ec9574119debdee04481f1e75da*-1MeZlJxT7R_LQlYyd8XzoIQe5Na-7HRosYoff8yTvc~2&authorization_session_id=01M0RQ0HK54JWHJ3KRBGWYPVF7
sully.ai,none,,,https://sully.ai/login,https://www.sully.ai/login
simular.ai,none,,,https://simular.ai/login,https://www.simular.ai/login
sus-technology.com,none,,,https://sus-technology.com/login,https://sus-technology.com/login
smallest.ai,none,,,https://smallest.ai/login,https://smallest.ai/login
starsandhoney.com,none,,,https://starsandhoney.com/login,https://starsandhoney.com/login
shorta.com,none,,,https://shorta.com/login,https://www.shorta.com/login
solvapay.com,none,,,https://solvapay.com/login,https://solvapay.com/login
stackai.com,none,,,https://stackai.com/login,https://www.stackai.com/login
searchable.com,none,,,https://searchable.com/login,https://app.searchable.com/login
sazo.shop,google_unknown,,gsi_only,https://sazo.shop/login,https://sazo.shop/login
promptingco.com,none,,,https://promptingco.com/login,https://promptingcompany.com/login
tectapro.com,google_unknown,,gsi_only,https://tectapro.com/login,https://tectapro.com/login
town.com,none,,,https://town.com/login,https://www.town.com/login
templedigitalgroup.com,none,,,https://templedigitalgroup.com/login,https://templedigitalgroup.com/login
tavily.com,none,,,https://tavily.com/login,https://www.tavily.com/login
stuut.ai,none,,,https://stuut.ai/login,https://www.stuut.ai/login
superchat.de,none,,,https://superchat.de/login,https://www.superchat.de/login
trychannel3.com,none,,,https://trychannel3.com/login,https://trychannel3.com/login
tollbit.com,none,,,https://tollbit.com/login,https://tollbit.com/login
truemarkets.co,none,,,https://truemarkets.co/login,https://truemarkets.co/login
tensorx.ai,none,,,https://app.tensorx.ai/login,https://app.tensorx.ai/login
stuut.co,none,,,https://stuut.co/login,https://www.stuut.ai/login
therealest.com,none,,,https://therealest.com/login,https://therealest.com/login
tensormesh.ai,none,,,https://tensormesh.ai/login,https://www.tensormesh.ai/login
tryalma.com,none,,,https://tryalma.com/login,https://www.tryalma.com/login
tactiq.io,none,,,https://tactiq.io/login,https://tactiq.io/login
texturehq.com,none,,,https://texturehq.com/login,https://app.texturehq.com/signin
tamarind.bio,none,,,https://tamarind.bio/login,https://www.tamarind.bio/login
talentir.com,none,,,https://talentir.com/login,https://www.talentir.com/login
trybadge.com,none,,,https://trybadge.com/login,https://www.trybadge.com/login
upvendo.com,none,,,https://upvendo.com/login,https://upvendo.com/login
traceroot.ai,none,,,https://traceroot.ai/login,https://traceroot.ai/login
videotutor.io,none,,,https://videotutor.io/login,https://videotutor.io/en/login
vulcan.ai,none,,,https://vulcan.ai/login,https://vulcan.ai/login
tryrely.ai,none,,,https://tryrely.ai/login,https://www.tryrely.ai/login
trygravity.ai,none,,,https://trygravity.ai/login,https://www.trygravity.ai/login
tryflint.com,none,,,https://tryflint.com/login,https://www.flint.com/login
venice.ai,none,,,https://venice.ai/login,https://venice.ai/login
usenaive.ai,none,,,https://usenaive.ai/login,https://usenaive.ai/login
vapi.ai,none,,,https://vapi.ai/login,https://vapi.ai/login
tess.im,none,,,https://tess.im/login,https://tess.im/login
wafer.ai,none,,,https://wafer.ai/login,https://www.wafer.ai/login
vespa.ai,none,,,https://vespa.ai/login,https://accounts.google.com/v3/signin/identifier?continue=https://accounts.google.com/o/saml2/continue?idpid%3DC00u32w3e%26SAMLRequest%3DjZJba9swFMffB/sOQu%252B25EvTWMQJWUJZoNtC4%252B5hL0ORT1yBfeTpkmzffk68QEdpqUAPOjf9/uec2eJ315IjWKcNljSJOSWAytQam5I%252BVnfRlC7mMye7thfL4J/wAX4FcJ4MeejExVHSYFEY6bQTKDtwwiuxW365F2nMRW%252BNN8q0dEx5O1g6B9YPLJRs1iX9uef5JL8tVHLgqi5kwuGmyLNJxgt5e1NMs0zu0wzgsK8p%252BX5VkZ5VbJwLsEHnJfrBxNNJxKdRmlc8EXku8skPSrb/0D5pHAW/hbYfg5z4XFXbaPttV1GyvOKuDLrQgd2BPWoFjw/3JX3yvneCsSO4XsZSM0rWQ%252Bc0Sn/BvPqlUiagd3FjTNNCrEzHDDt3NmW67hfD1XW54jxk6SkDOo5DXATaZ3N4b2fnL8BOfaQMekDP%252BjY0Gh3rNGpjJTYQnWtHKY/coL4dnrrByCCbsWcY1xX5Ovy7WW9Nq9Ufsmxbc1pZkB5K6m0ASu6M7aR/nTSJk4tF19HhEioCuh6UPmio6ccP5JXD5iPO/0s6/ws%253D%26RelayState%3D4ezJ7b0FY6AyU/ZkMXLU1C6TayCSRwpaSLQpbpfe7Us%253D%26SigAlg%3Dhttp://www.w3.org/2001/04/xmldsig-more%2523rsa-sha256%26Signature%3DcGAGFZiPJniGgT9EJDwyzGBqK5jDxFPnuFFn6dKJ3kGfzFk7rgV1egC8%252B5GuzyOg0Rs8v45f/%252BeiJfK14/IboOjSMV7eVyh14b8aWPg0Id2sH18%252B/C%252Bd0mPQrplseMObeLHTXEW/xlYHf8hK3KltLHufpkQ7ibE1HTVZ9rvtKVVFPArPJBAWVCpcw9R4I0FD9y8mFM7UXz14Qmwfh1vHnW3bDwM6SU7GUyg0h11HZf7u1q54k9UXCXDghs5b1PKOq39RsTMiBWy0jTxHgD9Gf57FntQqK6Zf9g7vt0/TbSVbor1Iq%252BVLaJ4MKYjkDGL%252BQgukHMQ537%252B%252B6X3ke5epYA%253D%253D%26omethod%3DGET&faa=1&followup=https://accounts.google.com/o/saml2/continue?idpid%3DC00u32w3e%26SAMLRequest%3DjZJba9swFMffB/sOQu%252B25EvTWMQJWUJZoNtC4%252B5hL0ORT1yBfeTpkmzffk68QEdpqUAPOjf9/uec2eJ315IjWKcNljSJOSWAytQam5I%252BVnfRlC7mMye7thfL4J/wAX4FcJ4MeejExVHSYFEY6bQTKDtwwiuxW365F2nMRW%252BNN8q0dEx5O1g6B9YPLJRs1iX9uef5JL8tVHLgqi5kwuGmyLNJxgt5e1NMs0zu0wzgsK8p%252BX5VkZ5VbJwLsEHnJfrBxNNJxKdRmlc8EXku8skPSrb/0D5pHAW/hbYfg5z4XFXbaPttV1GyvOKuDLrQgd2BPWoFjw/3JX3yvneCsSO4XsZSM0rWQ%252Bc0Sn/BvPqlUiagd3FjTNNCrEzHDDt3NmW67hfD1XW54jxk6SkDOo5DXATaZ3N4b2fnL8BOfaQMekDP%252BjY0Gh3rNGpjJTYQnWtHKY/coL4dnrrByCCbsWcY1xX5Ovy7WW9Nq9Ufsmxbc1pZkB5K6m0ASu6M7aR/nTSJk4tF19HhEioCuh6UPmio6ccP5JXD5iPO/0s6/ws%253D%26RelayState%3D4ezJ7b0FY6AyU/ZkMXLU1C6TayCSRwpaSLQpbpfe7Us%253D%26SigAlg%3Dhttp://www.w3.org/2001/04/xmldsig-more%2523rsa-sha256%26Signature%3DcGAGFZiPJniGgT9EJDwyzGBqK5jDxFPnuFFn6dKJ3kGfzFk7rgV1egC8%252B5GuzyOg0Rs8v45f/%252BeiJfK14/IboOjSMV7eVyh14b8aWPg0Id2sH18%252B/C%252Bd0mPQrplseMObeLHTXEW/xlYHf8hK3KltLHufpkQ7ibE1HTVZ9rvtKVVFPArPJBAWVCpcw9R4I0FD9y8mFM7UXz14Qmwfh1vHnW3bDwM6SU7GUyg0h11HZf7u1q54k9UXCXDghs5b1PKOq39RsTMiBWy0jTxHgD9Gf57FntQqK6Zf9g7vt0/TbSVbor1Iq%252BVLaJ4MKYjkDGL%252BQgukHMQ537%252B%252B6X3ke5epYA%253D%253D%26omethod%3DGET&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin&dsh=S-1239585338:1787535887947624
strix.ai,none,,,https://strix.ai/login,https://www.strix.ai/login
vibecodeapp.com,none,,,https://vibecodeapp.com/login,https://www.vibecodeapp.com/login
trysnapp.ai,none,,,https://trysnapp.ai/login,https://www.trysnapp.ai/login
usecentralize.com,none,,,https://usecentralize.com/login,https://www.usecentralize.com/login
vybe.build,none,,,https://vybe.build/login,https://vybe.build/login
warp.co,none,,,https://warp.co/login,https://www.warp.co/login
youware.com,none,,,https://youware.com/login,https://www.youware.com/login
unifygtm.com,none,,,https://unifygtm.com/login,https://www.unifygtm.com/login
yesand.ai,none,,,https://yesand.ai/login,https://yesand.ai/login
zellify.app,none,,,https://zellify.app/login,https://zellify.app/login
yisebeauty.com,none,,,https://yisebeauty.com/login,https://www.yisebeauty.com/login
warpstream.com,none,,,https://warpstream.com/login,https://www.warpstream.com/login
zazume.com,none,,,https://zazume.com/login,https://www.zazume.com/en/login
withwillow.ai,none,,,https://withwillow.ai/login,https://withwillow.ai/login
true-north.xyz,none,,,https://true-north.xyz/login,https://true-north.xyz/login
valuecase.com,none,,,https://valuecase.com/login,https://www.valuecase.com/login
voyageai.com,none,,,https://voyageai.com/,
